Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,Season
1,1,5,80.06060606,28.24242424,59.66666667,5.242424242,13.36363636,18.33333333,24.66666667,14.63636364,30.33333333,16.87878788,14,7.96969697,7.121212121,13.09090909,0.939393939,1,0.857142857,0,52.72727273,26.72727273,-0.363636364,0.060606061,0,0.142857143,0,74.72727273,26.45454545,58.6969697,6.696969697,19.18181818,15.12121212,19.24242424,11.48484848,24.87878788,20.27272727,15.78787879,12.45454545,1.939393939,17.90909091,0.96969697,1,0.9375,0,45.51515152,22.84848485,-0.090909091,0.03030303,0,0.0625,0,,,2642,932,1969,173,441,605,814,483,1001,557,462,263,235,432,33,19,14,0,31,19,12,0,1740,882,-12,2,0,2,0,2466,873,1937,221,633,499,635,379,821,669,521,411,64,591,33,17,16,0,32,17,15,0,1502,754,-3,1,0,1,0,-192,0,1,0,-0.080357143,128,3.878787879,0.96969697,176,0,-1,171,5.424242424,3.151515152,-48,-4,-59,3.212121212,7.212121212,0,-4.818181818,104,-112,-2,0,-1.454545455,-5.818181818,106,5.333333333,5.454545455,-0.03030303,-1.787878788,-4.484848485,0,32,-0.272727273,2,-3,0,0.080357143,0,180,0.03030303,-3.393939394,179,1,0,-148,238,59,-159,,5.181818182,-9,2,1.787878788,2011
1,1,5,77.6969697,28.78787879,57.42424242,5.96969697,16.57575758,14.15151515,18.39393939,12.57575758,29.60606061,19.48484848,15.33333333,9.151515152,4.424242424,12.42424242,0.96969697,1,0.923076923,0,55.45454545,28.09090909,-0.363636364,0.03030303,0,0.076923077,0,62.83333333,22.66666667,58.56666667,6.6,21.1,10.9,15.86666667,14.56666667,22.23333333,14.3,16.76666667,10.63333333,2.866666667,19.43333333,0.666666667,0.8,0.533333333,0,12.13333333,10.03333333,-3.966666667,0.333333333,0.2,0.466666667,1,,,2564,950,1895,197,547,467,607,415,977,643,506,302,146,410,33,20,13,0,32,20,12,0,1830,927,-12,1,0,1,0,1885,680,1757,198,633,327,476,437,667,429,503,319,86,583,30,15,15,3,20,12,8,0,364,301,-119,10,3,7,3,-86,-0.2,-6,0,0.38974359,626,18.05757576,-1.142424242,679,3,12,60,2.527272727,-1.990909091,-1,-4,3,3.251515152,43.32121212,-1,-7.009090909,-22,214,-2,-3,-0.63030303,-4.524242424,140,14.86363636,7.372727273,0.303030303,-1.433333333,-1.481818182,-3,138,3.603030303,8,4,0,-0.38974359,-3,310,-0.303030303,5.184848485,131,-9,0.2,-17,1466,270,-173,,1.557575758,107,5,6.121212121,2011
0,3,2,74.42424242,27.78787879,61.45454545,7.121212121,20.06060606,11.72727273,16.84848485,13.54545455,24.33333333,18.18181818,15.33333333,10.54545455,4.121212121,16.84848485,0.818181818,0.894736842,0.714285714,0,29.21212121,16.6969697,-2.090909091,0.181818182,0.105263158,0.285714286,0,70.84375,26.125,62.125,5.65625,16.125,12.9375,20.03125,16.9375,25.625,14.96875,16.875,12.40625,5.0625,16.375,0.90625,1,0.785714286,0,32.0625,17.90625,-1.875,0.09375,0,0.214285714,0,,,2456,917,2028,235,662,387,556,447,803,600,506,348,136,556,33,19,14,0,27,17,10,0,964,551,-69,6,2,4,0,2267,836,1988,181,516,414,641,542,820,479,540,397,162,524,32,18,14,0,29,18,11,0,1026,573,-60,3,0,3,0,146,0.105263158,1,0,-0.071428571,-22,-1.209280303,-0.670454545,189,1,-2,-26,-3.182765152,-3.392045455,54,1,-34,-1.210227273,-2.850378788,0,0.473484848,-95,121,0,0,1.464962121,3.935606061,-27,3.580492424,-1.291666667,-0.088068182,-1.541666667,-1.860795455,0,40,-0.215909091,-1,-1,0,0.071428571,2,-17,0.088068182,3.213068182,-85,3,-0.105263158,-49,-62,81,32,,-0.941287879,-9,1,1.662878788,2011
0,6,2,64.77419355,24.51612903,60.5483871,4.741935484,17,11,17.12903226,16.25806452,25.25806452,12.41935484,15.93548387,8.580645161,4.35483871,15.77419355,0.677419355,0.8,0.5625,1,12.58064516,10.4516129,-4.161290323,0.322580645,0.2,0.4375,0,78.63333333,29.46666667,65.1,4.9,14.33333333,14.8,20.33333333,16.43333333,23.13333333,16.66666667,14.03333333,10.83333333,4.2,18.56666667,0.833333333,0.846153846,0.823529412,0,40.73333333,21.1,-0.733333333,0.166666667,0.153846154,0.176470588,0,,,2008,760,1877,147,527,341,531,504,783,385,494,266,135,489,31,15,16,1,21,12,9,1,390,324,-129,10,3,7,0,2359,884,1953,147,430,444,610,493,694,500,421,325,126,557,30,13,17,0,25,11,14,0,1222,633,-22,5,2,3,0,97,0.046153846,4,1,-0.261029412,-309,-10.6483871,-4.551612903,-351,1,-4,9,-3.204301075,-0.175268817,0,4,73,-3.8,-28.15268817,0,-2.792473118,11,-115,-1,0,-0.158064516,2.666666667,-103,-13.85913978,2.124731183,-0.155913978,1.902150538,-2.252688172,1,-76,-3.427956989,1,-5,1,0.261029412,1,89,0.155913978,-4.247311828,-79,5,-0.046153846,-59,-832,-124,-68,,0.15483871,-107,2,-4.950537634,2011
1,2,1,77.78787879,28.54545455,59.42424242,3.363636364,9.696969697,17.33333333,24.12121212,15.3030303,25.81818182,17.3030303,17.81818182,13.27272727,4.454545455,16.66666667,0.787878788,0.882352941,0.6875,0,45.03030303,24.12121212,-1.606060606,0.212121212,0.117647059,0.3125,1,79.8125,29.53125,63.09375,6.84375,17.65625,13.90625,20.59375,16.1875,29.84375,14,15.375,7.71875,5.34375,15.0625,0.96875,1,0.928571429,1,49.25,24.96875,-0.34375,0.03125,0,0.071428571,0,,,2567,942,1961,111,320,572,796,505,852,571,588,438,147,550,33,17,16,1,26,15,11,0,1486,796,-53,7,2,5,1,2554,945,2019,219,565,445,659,518,955,448,492,247,171,482,32,18,14,1,31,18,13,1,1576,799,-11,1,0,1,0,-245,0.117647059,4,-1,-0.241071429,-3,-0.847537879,-3.669507576,13,1,-5,-24,3.527462121,-0.884469697,-108,1,96,3.427083333,-4.21969697,1,1.604166667,-13,123,2,1,-3.480113636,-7.959280303,127,-2.024621212,-4.025568182,-0.180871212,2.443181818,5.553977273,0,-58,-1.262310606,-3,-2,-1,0.241071429,2,-103,0.180871212,3.303030303,137,6,-0.117647059,191,-90,-3,68,,-0.889204545,-42,-1,-0.985795455,2011
0,11,1,85.16129032,34.35483871,69.35483871,4.64516129,14.74193548,11.80645161,15.61290323,15.58064516,26.19354839,20.38709677,13.48387097,11.4516129,3.548387097,15.64516129,0.870967742,0.8,0.9375,0,47.16129032,24.29032258,-0.709677419,0.129032258,0.2,0.0625,0,79.93548387,29.64516129,60.35483871,6.129032258,17.35483871,14.51612903,19.4516129,13.87096774,29.87096774,17.70967742,14.22580645,7.387096774,3.548387097,14.77419355,0.935483871,1,0.857142857,0,50.12903226,26.03225806,-0.967741935,0.064516129,0,0.142857143,1,,,2640,1065,2150,144,457,366,484,483,812,632,418,355,110,485,31,15,16,0,27,12,15,0,1462,753,-22,4,3,1,0,2478,919,1871,190,538,450,603,430,926,549,441,229,110,458,31,17,14,1,29,17,12,0,1554,807,-30,2,0,2,1,-81,0.2,-1,0,0.080357143,-54,-1.741935484,9,162,0,-2,0,-3.838709677,1.709677419,-46,10,-23,-2.709677419,-2.967741935,-1,0.870967742,53,83,2,-1,-1.483870968,-2.612903226,-84,5.225806452,-3.677419355,-0.064516129,-0.741935484,4.064516129,-1,279,0.258064516,-5,3,0,-0.080357143,3,-114,0.064516129,2.677419355,-119,2,-0.2,126,-92,146,27,,0,8,-2,4.709677419,2011
1,1,2,77.6969697,28.78787879,57.42424242,5.96969697,16.57575758,14.15151515,18.39393939,12.57575758,29.60606061,19.48484848,15.33333333,9.151515152,4.424242424,12.42424242,0.96969697,1,0.923076923,0,55.45454545,28.09090909,-0.363636364,0.03030303,0,0.076923077,0,70.84375,26.125,62.125,5.65625,16.125,12.9375,20.03125,16.9375,25.625,14.96875,16.875,12.40625,5.0625,16.375,0.90625,1,0.785714286,0,32.0625,17.90625,-1.875,0.09375,0,0.214285714,0,,,2564,950,1895,197,547,467,607,415,977,643,506,302,146,410,33,20,13,0,32,20,12,0,1830,927,-12,1,0,1,0,2267,836,1988,181,516,414,641,542,820,479,540,397,162,524,32,18,14,0,29,18,11,0,1026,573,-60,3,0,3,0,31,0,-2,0,0.137362637,354,10.18465909,-4.700757576,297,1,3,-16,-1.637310606,-4.361742424,16,-1,-34,1.214015152,23.39204545,0,-3.950757576,-127,164,-1,0,0.31344697,0.450757576,53,6.853219697,3.981060606,0.06344697,-1.541666667,-3.254734848,0,-93,1.511363636,2,1,0,-0.137362637,0,157,-0.06344697,4.516098485,-34,-2,0,-95,804,114,-114,,-0.638257576,48,2,2.662878788,2011
0,1,2,80.06060606,28.24242424,59.66666667,5.242424242,13.36363636,18.33333333,24.66666667,14.63636364,30.33333333,16.87878788,14,7.96969697,7.121212121,13.09090909,0.939393939,1,0.857142857,0,52.72727273,26.72727273,-0.363636364,0.060606061,0,0.142857143,0,78.63333333,29.46666667,65.1,4.9,14.33333333,14.8,20.33333333,16.43333333,23.13333333,16.66666667,14.03333333,10.83333333,4.2,18.56666667,0.833333333,0.846153846,0.823529412,0,40.73333333,21.1,-0.733333333,0.166666667,0.153846154,0.176470588,0,,,2642,932,1969,173,441,605,814,483,1001,557,462,263,235,432,33,19,14,0,31,19,12,0,1740,882,-12,2,0,2,0,2359,884,1953,147,430,444,610,493,694,500,421,325,126,557,30,13,17,0,25,11,14,0,1222,633,-22,5,2,3,0,11,-0.153846154,-1,0,0.033613445,249,5.627272727,-5.433333333,283,3,6,109,4.333333333,-1.796969697,26,-1,41,3.533333333,11.99393939,0,-5.475757576,-10,57,-3,0,0.342424242,-0.96969697,161,1.427272727,7.2,0.106060606,-0.033333333,-2.863636364,0,16,0.36969697,8,-2,0,-0.033613445,-2,307,-0.106060606,0.212121212,204,-3,0.153846154,-62,518,48,-125,,2.921212121,10,6,-1.224242424,2011
0,1,2,77.6969697,28.78787879,57.42424242,5.96969697,16.57575758,14.15151515,18.39393939,12.57575758,29.60606061,19.48484848,15.33333333,9.151515152,4.424242424,12.42424242,0.96969697,1,0.923076923,0,55.45454545,28.09090909,-0.363636364,0.03030303,0,0.076923077,0,77.78787879,28.54545455,59.42424242,3.363636364,9.696969697,17.33333333,24.12121212,15.3030303,25.81818182,17.3030303,17.81818182,13.27272727,4.454545455,16.66666667,0.787878788,0.882352941,0.6875,0,45.03030303,24.12121212,-1.606060606,0.212121212,0.117647059,0.3125,1,,,2564,950,1895,197,547,467,607,415,977,643,506,302,146,410,33,20,13,0,32,20,12,0,1830,927,-12,1,0,1,0,2567,942,1961,111,320,572,796,505,852,571,588,438,147,550,33,17,16,1,26,15,11,0,1486,796,-53,7,2,5,1,227,-0.117647059,-4,0,0.235576923,131,3.96969697,-2,-3,0,6,-1,-5.727272727,-2.727272727,86,-1,-82,-3.181818182,10.42424242,-1,-4.242424242,-90,72,-3,-1,2.606060606,6.878787879,-105,-0.090909091,3.787878788,0.181818182,-2.484848485,-4.121212121,-1,-66,1.242424242,5,1,0,-0.235576923,-2,125,-0.181818182,2.181818182,-189,-6,0.117647059,-136,344,8,-140,,-0.03030303,41,3,0.242424242,2011
0,1,2,79.93548387,29.64516129,60.35483871,6.129032258,17.35483871,14.51612903,19.4516129,13.87096774,29.87096774,17.70967742,14.22580645,7.387096774,3.548387097,14.77419355,0.935483871,1,0.857142857,0,50.12903226,26.03225806,-0.967741935,0.064516129,0,0.142857143,1,78.63333333,29.46666667,65.1,4.9,14.33333333,14.8,20.33333333,16.43333333,23.13333333,16.66666667,14.03333333,10.83333333,4.2,18.56666667,0.833333333,0.846153846,0.823529412,0,40.73333333,21.1,-0.733333333,0.166666667,0.153846154,0.176470588,0,,,2478,919,1871,190,538,450,603,430,926,549,441,229,110,458,31,17,14,1,29,17,12,0,1554,807,-30,2,0,2,1,2359,884,1953,147,430,444,610,493,694,500,421,325,126,557,30,13,17,0,25,11,14,0,1222,633,-22,5,2,3,0,108,-0.153846154,-1,0,0.033613445,174,4.932258065,-4.74516129,119,1,4,-16,-0.88172043,-2.562365591,43,-1,20,-0.283870968,9.395698925,1,-3.792473118,-63,49,-3,1,1.229032258,3.021505376,6,1.302150538,6.737634409,0.102150538,0.192473118,-3.446236559,1,-82,-0.234408602,6,-2,0,-0.033613445,-2,232,-0.102150538,1.043010753,-7,-3,0.153846154,-96,332,35,-99,,-0.651612903,-8,4,0.178494624,2011
0,2,2,77.78787879,28.54545455,59.42424242,3.363636364,9.696969697,17.33333333,24.12121212,15.3030303,25.81818182,17.3030303,17.81818182,13.27272727,4.454545455,16.66666667,0.787878788,0.882352941,0.6875,0,45.03030303,24.12121212,-1.606060606,0.212121212,0.117647059,0.3125,1,78.63333333,29.46666667,65.1,4.9,14.33333333,14.8,20.33333333,16.43333333,23.13333333,16.66666667,14.03333333,10.83333333,4.2,18.56666667,0.833333333,0.846153846,0.823529412,0,40.73333333,21.1,-0.733333333,0.166666667,0.153846154,0.176470588,0,,,2567,942,1961,111,320,572,796,505,852,571,588,438,147,550,33,17,16,1,26,15,11,0,1486,796,-53,7,2,5,1,2359,884,1953,147,430,444,610,493,694,500,421,325,126,557,30,13,17,0,25,11,14,0,1222,633,-22,5,2,3,0,-110,-0.036199095,2,0,-0.136029412,163,3.021212121,-5.675757576,208,3,1,21,3.787878788,-1.13030303,-36,0,167,2.533333333,4.296969697,1,-1.9,12,71,-1,1,-1.536363636,-4.636363636,128,-0.845454545,2.684848485,-0.045454545,3.784848485,2.439393939,1,8,-0.872727273,4,-3,0,0.136029412,0,158,0.045454545,0.636363636,186,2,0.036199095,113,264,58,-7,,0.254545455,-31,4,-0.921212121,2011
1,6,11,62.23333333,22.83333333,59,5.2,17.9,11.36666667,17.63333333,15.26666667,23.03333333,13.1,15,9.633333333,3.9,15.5,0.733333333,0.777777778,0.666666667,1,19.4,12.43333333,-2.733333333,0.266666667,0.222222222,0.333333333,0,70.65517241,25.51724138,64.68965517,6.344827586,20.68965517,13.27586207,17.89655172,15.37931034,26.10344828,15.96551724,16.10344828,8.620689655,4.068965517,18.10344828,0.793103448,0.727272727,0.833333333,1,22,13.48275862,-2.482758621,0.206896552,0.272727273,0.166666667,0,,,1867,685,1770,156,537,341,529,458,691,393,450,289,117,465,30,18,12,3,22,14,8,3,582,373,-82,8,4,4,0,2049,740,1876,184,600,385,519,446,757,463,467,250,118,525,29,11,18,2,23,8,15,2,638,391,-72,6,3,3,0,-63,-0.050505051,1,0,-0.166666667,-18,-1.049425287,-5.689655172,-182,1,-1,-1,-0.263218391,-0.112643678,-28,-5,-17,-1.909195402,-2.6,0,-2.603448276,12,-70,-6,0,-1.144827586,-2.789655172,-44,-8.42183908,-3.070114943,-0.059770115,-1.103448276,1.012643678,1,-106,-0.250574713,6,-7,1,0.166666667,1,-66,0.059770115,-2.865517241,10,2,0.050505051,39,-56,-55,-60,,-0.168965517,-10,7,-2.683908046,2012
1,1,16,76.24242424,28.33333333,59.48484848,7.272727273,20.48484848,12.3030303,16.48484848,13.51515152,27.90909091,18.96969697,14.78787879,11.63636364,4.909090909,13.75757576,0.878787879,0.9,0.846153846,0,61.15151515,31.36363636,-0.787878788,0.121212121,0.1,0.153846154,1,59.92857143,21.71428571,57.14285714,4.464285714,14.28571429,12.03571429,17.14285714,12.28571429,22.71428571,11.25,16.92857143,9.857142857,2.678571429,16.57142857,0.464285714,0.4,0.538461538,0,-3.571428571,6.678571429,-8.464285714,0.535714286,0.6,0.461538462,1,,,2516,935,1963,240,676,406,544,446,921,626,488,384,162,454,33,20,13,1,29,18,11,0,2018,1035,-26,4,2,2,1,1678,608,1600,125,400,337,480,344,636,315,474,276,75,464,28,15,13,1,13,6,7,0,-100,187,-237,15,9,6,1,276,-0.5,-4,0,0.307692308,848,24.68506494,2.341991342,838,5,16,87,-0.658008658,1.229437229,115,-15,14,0.267316017,64.72294372,0,-2.813852814,102,311,0,0,2.808441558,6.199134199,69,16.31385281,5.194805195,0.414502165,-2.140692641,1.779220779,0,363,7.676406926,12,4,0,-0.307692308,-7,285,-0.414502165,7.71969697,64,-11,0.5,108,2118,327,-10,,2.230519481,211,5,6.619047619,2012
0,10,7,71.03225806,26,59,6.870967742,19.51612903,12.16129032,16.48387097,12.74193548,27.70967742,19.25806452,15.80645161,8.387096774,6.064516129,16.12903226,0.806451613,0.857142857,0.764705882,0,26.64516129,15.29032258,-1.967741935,0.193548387,0.142857143,0.235294118,0,73.1875,27.0625,61.71875,7.8125,22.65625,11.25,15.34375,12.09375,24.71875,16.40625,16.5625,9.28125,3.78125,15.6875,0.6875,0.65,0.75,0,14,11.71875,-4.71875,0.3125,0.35,0.25,1,,,2202,806,1829,213,605,377,511,395,859,597,490,260,188,500,31,14,17,0,25,12,13,0,826,474,-61,6,2,4,0,2342,866,1975,250,725,360,491,387,791,525,530,297,121,502,32,20,12,1,22,13,9,0,448,375,-151,10,7,3,1,-120,-0.207142857,1,0,0.014705882,99,3.571572581,-2.71875,-140,-1,3,67,1.140120968,0.648185484,-37,3,-40,0.911290323,12.64516129,-1,0.441532258,8,72,5,-1,-0.941532258,-3.140120968,17,-2.155241935,2.990927419,0.118951613,-0.756048387,-0.894153226,-1,-146,2.751008065,-1,4,0,-0.014705882,-5,68,-0.118951613,2.851814516,20,-4,0.207142857,-37,378,-60,-2,,2.283266129,90,-6,-1.0625,2012
1,11,6,75.5483871,29.29032258,65.90322581,4.548387097,14.03225806,12.41935484,17.25806452,16.29032258,25.87096774,17.25806452,14.70967742,10.70967742,3.64516129,15.61290323,0.838709677,0.8125,0.866666667,0,27.29032258,15.80645161,-2.161290323,0.161290323,0.1875,0.133333333,0,60.23333333,22.96666667,56.7,3.1,10.93333333,11.2,16.36666667,13.46666667,24.56666667,12.76666667,16.63333333,9,4.133333333,18.1,0.7,0.785714286,0.625,0.5,11.2,10.13333333,-4.533333333,0.3,0.214285714,0.375,0.5,,,2342,908,2043,141,435,385,535,505,802,535,456,332,113,484,31,16,15,0,26,13,13,0,846,490,-67,5,3,2,0,1807,689,1701,93,328,336,491,404,737,383,499,270,124,543,30,14,16,2,21,11,10,1,336,304,-136,9,3,6,1,107,-0.026785714,-4,-0.5,0.241666667,186,5.67311828,9.203225806,535,1,5,-11,0.891397849,2.823655914,48,5,-43,1.219354839,16.09032258,-0.5,-2.487096774,101,152,-1,-1,1.448387097,3.098924731,49,15.31505376,1.304301075,0.138709677,-1.923655914,1.709677419,-2,342,2.372043011,2,3,-1,-0.241666667,0,65,-0.138709677,4.491397849,44,-4,0.026785714,62,510,219,-59,,-0.488172043,69,2,6.323655914,2012
1,8,9,57.78125,21.65625,56.59375,5.125,17.84375,9.34375,13.65625,11.46875,23.25,12.40625,14.46875,8.15625,2.84375,16.1875,0.59375,0.555555556,0.642857143,0.5,2.1875,7,-5.90625,0.40625,0.444444444,0.357142857,0.5,72.32142857,27,62.71428571,5.142857143,15.82142857,13.17857143,18.60714286,16.60714286,27.46428571,13.92857143,16.53571429,11.07142857,3.892857143,15.57142857,0.857142857,0.846153846,0.866666667,0,39,21.42857143,-1.928571429,0.142857143,0.153846154,0.133333333,0,,,1849,693,1811,164,571,299,437,367,744,397,463,261,91,518,32,18,14,4,19,10,9,2,70,224,-189,13,8,5,2,2025,756,1756,144,443,369,521,465,769,390,463,310,109,436,28,13,15,0,24,11,13,0,1092,600,-54,4,2,2,0,128,0.290598291,3,0.5,-0.223809524,-376,-14.42857143,-6.120535714,-176,4,-5,-18,-4.950892857,-5.138392857,20,-1,0,-3.834821429,-36.8125,0.5,0.616071429,-98,7,-1,2,-0.017857143,2.022321429,-70,-14.54017857,-4.214285714,-0.263392857,-2.066964286,-2.915178571,4,55,-3.977678571,-1,-4,2,0.223809524,6,-25,0.263392857,-1.522321429,-84,9,-0.290598291,-49,-1022,-63,82,,-1.049107143,-135,5,-5.34375,2012
1,2,15,74.36666667,26.53333333,66.3,6.1,18.93333333,15.2,22.36666667,18.36666667,20.56666667,12.26666667,17.4,12.3,3.7,19.83333333,0.8,0.894736842,0.636363636,0,30.8,18.1,-2.7,0.2,0.105263158,0.363636364,0,64.75,22.32142857,59.92857143,6.464285714,19.82142857,13.64285714,18.92857143,16.46428571,23.92857143,10.07142857,13.03571429,8.142857143,1.178571429,17.25,0.785714286,0.833333333,0.75,0.5,20.28571429,12.25,-2.107142857,0.214285714,0.166666667,0.25,0.5,,,2231,796,1989,183,568,456,671,551,617,368,522,369,111,595,30,19,11,0,24,17,7,0,924,543,-81,6,2,4,0,1813,625,1678,181,555,382,530,461,670,282,365,228,33,483,28,12,16,2,22,10,12,1,568,343,-59,6,2,4,1,13,-0.061403509,0,-0.5,-0.113636364,200,5.85,6.371428571,418,2,2,78,3.438095238,1.902380952,2,-13,157,1.557142857,10.51428571,-0.5,2.583333333,90,86,-5,-1,-0.364285714,-0.888095238,74,9.616666667,-3.361904762,0.014285714,4.364285714,4.157142857,-2,311,-0.592857143,7,-5,-1,0.113636364,0,-53,-0.014285714,2.195238095,141,0,0.061403509,141,356,171,112,,2.521428571,-22,7,4.211904762,2012
1,7,10,68.90322581,24.48387097,58.64516129,6.032258065,18.5483871,13.90322581,19.5483871,14.61290323,25.87096774,12.48387097,18.16129032,9.64516129,4.290322581,16.64516129,0.709677419,0,0.785714286,0.333333333,16.19354839,12.06451613,-3.967741935,0.290322581,1,0.214285714,0.666666667,67.41935484,24.77419355,58.87096774,6.032258065,18.48387097,11.83870968,17.77419355,13.96774194,25.93548387,14.19354839,16.22580645,9.419354839,3.064516129,16.5483871,0.64516129,0.6875,0.6,0.666666667,15.48387097,11.38709677,-3.64516129,0.35483871,0.3125,0.4,0.333333333,,,2136,759,1818,187,575,431,606,453,802,387,563,299,133,516,31,3,28,3,22,0,22,1,502,374,-123,9,3,6,2,2090,768,1825,187,573,367,551,433,804,440,503,292,95,513,31,16,15,3,20,11,9,2,480,353,-113,11,5,6,1,2,0.6875,0,-0.333333333,0.185714286,21,0.677419355,-0.225806452,46,0,2,38,1.774193548,0.64516129,0,-3,60,2.064516129,0.709677419,0.333333333,0.096774194,20,-53,13,1,0,0.064516129,64,1.483870968,-0.064516129,0.064516129,1.935483871,0.225806452,0,-7,-0.322580645,-11,13,-1,-0.185714286,-2,-2,-0.064516129,-1.709677419,55,-2,-0.6875,7,22,-9,3,,1.225806452,-10,-13,-0.290322581,2012
1,2,15,78.90322581,29.61290323,62.61290323,3.967741935,11.09677419,15.70967742,21.06451613,17.41935484,28.74193548,17.09677419,16.48387097,7.064516129,4.838709677,15.12903226,0.903225806,0.933333333,0.875,1,38.4516129,20.06451613,-0.838709677,0.096774194,0.066666667,0.125,0,55.96666667,20.93333333,52.46666667,6.5,19.06666667,7.6,11.96666667,11.33333333,26.23333333,13.06666667,14.53333333,6.433333333,2.3,11.66666667,0.566666667,0.666666667,0.416666667,0,7.133333333,6.633333333,-3.066666667,0.433333333,0.333333333,0.583333333,0,,,2446,918,1941,123,344,487,653,540,891,530,511,219,150,469,31,15,16,1,28,14,14,1,1192,622,-26,3,1,2,0,1679,628,1574,195,572,228,359,340,787,392,436,193,69,350,30,18,12,0,17,12,5,0,214,199,-92,13,6,7,0,-228,-0.266666667,-5,1,0.458333333,423,13.4311828,10.14623656,767,1,11,81,9.097849462,6.086021505,-72,-13,75,8.109677419,31.31827957,0,3.462365591,200,138,4,0,-2.532258065,-7.969892473,259,22.93655914,2.508602151,0.33655914,1.950537634,0.631182796,1,367,2.227956989,2,9,1,-0.458333333,-5,104,-0.33655914,4.030107527,294,-10,0.266666667,26,978,290,119,,2.538709677,66,-3,8.679569892,2012
